Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.8197949,-0.5381487,-0.4049441,-0.019179,-0.402437,-0.3978388,-0.3482373,-0.3955997,-0.4187543,-0.5145728
Bosnia and Herzegovina,BIH,Regulatory Quality: Estimate,RQ.EST,-0.0335498,-0.0513644,-0.0659818,-0.0898658,-0.1956575,-0.1666478,-0.1488003,-0.2157231,-0.1947562,-0.2324903
Bosnia and Herzegovina,BIH,Voice and Accountability: Estimate,VA.EST,-0.159755,-0.1003254,-0.1164629,-0.0709753,-0.098101,-0.1312022,-0.205798,-0.2659763,-0.2430984,-0.323984
Bosnia and Herzegovina,BIH,Government Effectiveness: Estimate,GE.EST,-0.743245,-0.4573457,-0.4349537,-0.4515903,-0.5455111,-0.3936032,-0.4826643,-0.6150292,-0.6344742,-0.9751914
Bosnia and Herzegovina,BIH,Rule of Law: Estimate,RL.EST,-0.3326592,-0.2067266,-0.1516332,-0.1857099,-0.2814464,-0.2168469,-0.2151614,-0.2342353,-0.2334548,-0.3060572
Botswana,BWA,Control of Corruption: Estimate,CC.EST,0.9955905,0.9333426,0.9236224,0.8545494,0.8524585,0.9299284,0.7879916,0.7478711,0.6905257,0.6290125
Botswana,BWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.064447,1.104041,1.102347,1.011847,1.042092,0.99456,1.022508,0.9709879,1.111055,1.088047
Botswana,BWA,Regulatory Quality: Estimate,RQ.EST,0.4938449,0.6109335,0.5811184,0.5850612,0.4388786,0.5284874,0.464981,0.4491354,0.3692842,0.4159909
Botswana,BWA,Voice and Accountability: Estimate,VA.EST,0.4259841,0.5329697,0.4893672,0.4354172,0.4403417,0.3967459,0.3884281,0.4475507,0.4999618,0.4944413
Botswana,BWA,Government Effectiveness: Estimate,GE.EST,0.4605181,0.4820989,0.414095,0.3521115,0.5016473,0.5295248,0.4318962,0.3329532,0.4282575,0.2567992
Botswana,BWA,Rule of Law: Estimate,RL.EST,0.6676639,0.6624624,0.5960187,0.6335364,0.5960552,0.5337085,0.5090616,0.46531,0.4989015,0.4405316
Brazil,BRA,Control of Corruption: Estimate,CC.EST,0.16594,-0.0374033,-0.0846047,-0.3383986,-0.39647,-0.3813246,-0.4959317,-0.398966,-0.3365895,-0.3424238
Brazil,BRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1325754,0.0459616,-0.2585533,-0.0702901,-0.3314581,-0.3772054,-0.4738646,-0.4404235,-0.7137882,-0.4216979
Brazil,BRA,Regulatory Quality: Estimate,RQ.EST,0.1653361,0.0939019,0.0734235,-0.0781973,-0.1926553,-0.2073155,-0.1500317,-0.3271396,-0.1784509,-0.1616535
Brazil,BRA,Voice and Accountability: Estimate,VA.EST,0.5136762,0.4779062,0.4174263,0.4719279,0.4588515,0.4518494,0.4480156,0.3602512,0.2974658,0.2610505
Brazil,BRA,Government Effectiveness: Estimate,GE.EST,-0.116579,-0.1282682,-0.0930665,-0.1397429,-0.1843512,-0.1739778,-0.2328486,-0.4497755,-0.1869027,-0.4470313
Brazil,BRA,Rule of Law: Estimate,RL.EST,0.0376661,-0.0694453,-0.0802455,-0.0499485,-0.147159,-0.1573322,-0.2469499,-0.2524796,-0.1806352,-0.1758137
Brunei Darussalam,BRN,Control of Corruption: Estimate,CC.EST,0.8616439,0.5458052,0.6461149,0.53139,0.5727226,0.5684822,0.7151719,0.7959561,0.8022829,1.28122
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.085194,0.9093272,1.074022,1.261507,1.242662,1.154172,1.160305,1.24136,1.108799,1.123706
Brunei Darussalam,BRN,Regulatory Quality: Estimate,RQ.EST,1.154296,1.151749,1.105576,0.9851288,0.852387,0.5933974,0.7176718,0.6864314,0.6345204,0.9141998
Brunei Darussalam,BRN,Voice and Accountability: Estimate,VA.EST,-0.6103393,-0.5063741,-0.5050725,-0.6250251,-0.7541477,-0.9010094,-0.9486977,-0.8626922,-0.9679027,-0.9322214
Brunei Darussalam,BRN,Government Effectiveness: Estimate,GE.EST,0.8969321,0.8434001,0.8697968,1.086186,1.059632,1.083784,1.146735,1.251249,1.317982,1.438427
Brunei Darussalam,BRN,Rule of Law: Estimate,RL.EST,0.8499598,0.7930172,0.5945292,0.4724531,0.4078772,0.5616808,0.6497172,0.6293485,0.6143432,0.9311345
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,-0.2491721,-0.2611895,-0.3040559,-0.2827536,-0.2976201,-0.2129944,-0.1534974,-0.1452328,-0.1399162,-0.2723222
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3017503,0.379834,0.1707104,0.0785409,0.0173222,0.0773333,0.3320499,0.4562779,0.578861,0.472481
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,0.5438341,0.5632586,0.5389014,0.568319,0.5637681,0.6585177,0.6258183,0.5865343,0.5311002,0.5189232
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,0.4500802,0.4009156,0.3372708,0.366463,0.432573,0.4021857,0.4298145,0.3566663,0.3556397,0.2600734
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,0.0415073,0.0717688,0.0733867,-0.0001486,0.1148597,0.2084756,0.1928596,0.2030701,0.2633897,-0.0722199
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,-0.1283149,-0.1037946,-0.1302277,-0.0763632,-0.1256403,-0.1051676,-0.0883203,-0.0698142,-0.0063268,-0.0870779
Burkina Faso,BFA,Control of Corruption: Estimate,CC.EST,-0.3678325,-0.4789253,-0.5229404,-0.4647941,-0.2772889,-0.1479759,-0.1169276,-0.1132987,-0.2000552,-0.1011696
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5553815,-0.5731292,-0.7633901,-0.7871286,-0.6111074,-0.8673759,-0.9269773,-1.059287,-1.302387,-1.551598
Burkina Faso,BFA,Regulatory Quality: Estimate,RQ.EST,-0.179535,-0.1188603,-0.1749993,-0.3089368,-0.3713624,-0.3973829,-0.4423672,-0.3727933,-0.3765482,-0.4172661
Burkina Faso,BFA,Voice and Accountability: Estimate,VA.EST,-0.2801855,-0.3049708,-0.255426,-0.3518519,-0.1143418,0.0144986,0.0655461,-0.0682887,-0.2027513,-0.1711518
Burkina Faso,BFA,Government Effectiveness: Estimate,GE.EST,-0.5590531,-0.6240683,-0.6611416,-0.5793024,-0.6196991,-0.5643083,-0.5780835,-0.5778441,-0.7587574,-0.6695253
Burkina Faso,BFA,Rule of Law: Estimate,RL.EST,-0.3589273,-0.4367747,-0.5305058,-0.5473515,-0.5234297,-0.4414265,-0.4012339,-0.4453091,-0.4261681,-0.4181253
Burundi,BDI,Control of Corruption: Estimate,CC.EST,-1.187119,-1.45279,-1.409437,-1.258688,-1.257721,-1.245538,-1.279798,-1.436725,-1.457849,-1.52695
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.8072,-1.704738,-1.350278,-0.7844071,-1.939511,-1.970721,-2.007869,-1.571772,-1.615159,-1.411315
Burundi,BDI,Regulatory Quality: Estimate,RQ.EST,-1.012377,-0.9454027,-0.8779285,-0.7070148,-0.7104732,-0.8252589,-0.8344458,-0.9766567,-0.9489731,-1.01885
Burundi,BDI,Voice and Accountability: Estimate,VA.EST,-0.9276319,-0.8945184,-0.9530513,-1.041284,-1.272203,-1.555504,-1.575757,-1.672381,-1.723487,-1.53803
Burundi,BDI,Government Effectiveness: Estimate,GE.EST,-1.063207,-1.320161,-1.065342,-1.129727,-1.18448,-1.441691,-1.337151,-1.414782,-1.326445,-1.259296
Burundi,BDI,Rule of Law: Estimate,RL.EST,-1.138576,-1.083476,-1.070044,-0.9661258,-1.167637,-1.460521,-1.390451,-1.493813,-1.432129,-1.316482
Cabo Verde,CPV,Control of Corruption: Estimate,CC.EST,0.903802,0.8677261,0.8367347,0.938208,0.9505374,0.8689511,0.8230366,0.7616211,0.8325423,0.8279572
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7226052,0.8090864,0.7779999,0.3507791,0.8678104,0.8862156,0.7746384,0.8458232,0.8739426,0.8807942
Cabo Verde,CPV,Regulatory Quality: Estimate,RQ.EST,0.0736227,0.056366,-0.1007206,-0.1838116,-0.2646035,-0.2960399,-0.2038071,-0.2403039,-0.2246151,-0.0660532
Cabo Verde,CPV,Voice and Accountability: Estimate,VA.EST,0.9700963,0.9387196,0.9160244,0.9569727,0.9438737,0.9791626,0.9681481,0.9661335,0.9407284,0.917582
Cabo Verde,CPV,Government Effectiveness: Estimate,GE.EST,0.1545996,0.1204711,0.0967698,0.0696344,0.1672158,0.1248046,0.1633043,0.320989,0.292097,0.2471965
Cabo Verde,CPV,Rule of Law: Estimate,RL.EST,0.5107207,0.5241234,0.5358924,0.6347257,0.5906401,0.3474011,0.4034872,0.4441875,0.5158916,0.4879067
Cambodia,KHM,Control of Corruption: Estimate,CC.EST,-1.238731,-1.070025,-1.052218,-1.137787,-1.118153,-1.272752,-1.289828,-1.311975,-1.279862,-1.231246
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3044197,-0.1035772,-0.1364361,0.0231748,0.0619423,0.2110379,0.091222,0.1030418,-0.0894939,-0.2358826
Cambodia,KHM,Regulatory Quality: Estimate,RQ.EST,-0.5836288,-0.3413971,-0.3383653,-0.4231628,-0.5250493,-0.4652204,-0.5016114,-0.5016222,-0.5689112,-0.6164084
Cambodia,KHM,Voice and Accountability: Estimate,VA.EST,-0.9141283,-0.9614798,-0.9809273,-1.107751,-1.122615,-1.105392,-1.154714,-1.236658,-1.220296,-1.358499
Cambodia,KHM,Government Effectiveness: Estimate,GE.EST,-0.8627387,-0.8159052,-0.9065329,-0.6894538,-0.6996924,-0.6942337,-0.659631,-0.5602662,-0.58005,-0.4194071
Cambodia,KHM,Rule of Law: Estimate,RL.EST,-1.04499,-0.9796243,-1.004164,-0.9553155,-0.9785324,-1.063893,-1.053886,-1.112072,-0.9357082,-0.9458001
Cameroon,CMR,Control of Corruption: Estimate,CC.EST,-1.145436,-1.261209,-1.205025,-1.16403,-1.074647,-1.154283,-1.200322,-1.149803,-1.210814,-1.131269
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.661688,-0.5885174,-0.5322373,-1.059252,-0.9896075,-1.062137,-1.095843,-1.404168,-1.559217,-1.527164
Cameroon,CMR,Regulatory Quality: Estimate,RQ.EST,-0.8069494,-0.9286842,-0.9374695,-0.8845948,-0.9170986,-0.7898978,-0.8213113,-0.798317,-0.8267207,-0.8171073
Cameroon,CMR,Voice and Accountability: Estimate,VA.EST,-1.033121,-1.021581,-1.036896,-0.9443417,-0.9540781,-1.030126,-1.050992,-1.132868,-1.212373,-1.214586
Cameroon,CMR,Government Effectiveness: Estimate,GE.EST,-0.8900474,-0.8980768,-0.9191061,-0.7915482,-0.7808179,-0.7639731,-0.8107689,-0.7988625,-0.8121258,-0.8831259
Cameroon,CMR,Rule of Law: Estimate,RL.EST,-1.074429,-1.041465,-1.050999,-0.8965527,-0.9760284,-1.036228,-1.02993,-1.077694,-1.118981,-1.146446
Canada,CAN,Control of Corruption: Estimate,CC.EST,1.977955,1.926623,1.886726,1.836697,1.887181,1.989884,1.927651,1.827885,1.767164,1.597707
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.077176,1.113016,1.061422,1.175504,1.274698,1.256059,1.102063,0.9791259,1.016768,1.109246
Canada,CAN,Regulatory Quality: Estimate,RQ.EST,1.691034,1.714616,1.739304,1.845022,1.717661,1.73882,1.889669,1.706076,1.716236,1.595805
Canada,CAN,Voice and Accountability: Estimate,VA.EST,1.380145,1.437505,1.453487,1.41236,1.467126,1.445155,1.477724,1.490146,1.431915,1.476175
Canada,CAN,Government Effectiveness: Estimate,GE.EST,1.778237,1.765559,1.788949,1.760505,1.761729,1.780962,1.857114,1.714916,1.731293,1.644323
Canada,CAN,Rule of Law: Estimate,RL.EST,1.736465,1.763494,1.755872,1.890623,1.84192,1.841268,1.806023,1.756561,1.760273,1.655119
Cayman Islands,CYM,Control of Corruption: Estimate,CC.EST,1.351418,1.353735,1.359129,1.019108,1.019501,0.5290577,0.5292489,0.4971413,0.4666337,0.4731022
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.336361,0.9593844,1.017615,1.046347,1.153418,1.168496,1.190801,1.138934,1.433294,1.49174
Cayman Islands,CYM,Regulatory Quality: Estimate,RQ.EST,1.140772,1.108562,1.118897,0.8524853,0.8151542,0.7873485,0.7555286,0.9759164,0.9828503,1.054463
Cayman Islands,CYM,Voice and Accountability: Estimate,VA.EST,0.57987,0.574215,0.5489348,0.4731347,0.4691604,0.4749393,0.485479,0.4632958,0.4697495,0.5009385
Cayman Islands,CYM,Government Effectiveness: Estimate,GE.EST,1.242021,1.254594,1.227173,1.179923,1.166461,1.181818,1.228924,1.202872,1.169075,1.129532
Cayman Islands,CYM,Rule of Law: Estimate,RL.EST,0.8837106,0.8966925,0.9019218,0.5872156,0.8167586,0.7974545,0.7796382,0.7745451,0.7691198,0.7685181
Central African Republic,CAF,Control of Corruption: Estimate,CC.EST,-0.9466919,-0.9927192,-1.090543,-1.160188,-1.308274,-1.279835,-1.174239,-1.227124,-1.228475,-1.28198
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.789389,-1.852923,-2.154897,-2.699193,-1.904765,-1.789267,-2.006543,-2.183386,-2.138272,-2.178489
Central African Republic,CAF,Regulatory Quality: Estimate,RQ.EST,-1.191609,-1.077462,-1.172318,-1.393427,-1.439941,-1.427307,-1.478067,-1.369948,-1.372842,-1.537033
Central African Republic,CAF,Voice and Accountability: Estimate,VA.EST,-1.087498,-1.241135,-1.474687,-1.391623,-1.225521,-1.082307,-1.107815,-1.20836,-1.219375,-1.273128
Central African Republic,CAF,Government Effectiveness: Estimate,GE.EST,-1.282332,-1.448583,-1.610383,-1.849052,-1.784837,-1.771658,-1.758346,-1.713924,-1.746933,-1.689749
Central African Republic,CAF,Rule of Law: Estimate,RL.EST,-1.290623,-1.443298,-1.79311,-1.695814,-1.684844,-1.81683,-1.723307,-1.683269,-1.728578,-1.711812
Chad,TCD,Control of Corruption: Estimate,CC.EST,-1.328809,-1.313592,-1.35103,-1.31573,-1.364195,-1.487701,-1.433071,-1.405133,-1.420671,-1.41457
Chad,TCD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.318085,-1.044117,-1.089472,-1.568883,-0.9745526,-1.302365,-1.287528,-1.483272,-1.343743,-1.264458
Chad,TCD,Regulatory Quality: Estimate,RQ.EST,-1.025349,-1.072346,-0.9917988,-1.158972,-1.210751,-1.180022,-1.207961,-1.113601,-1.119378,-1.137971
Chad,TCD,Voice and Accountability: Estimate,VA.EST,-1.350032,-1.342748,-1.374709,-1.331053,-1.33518,-1.362297,-1.370896,-1.468215,-1.434415,-1.419714
Chad,TCD,Government Effectiveness: Estimate,GE.EST,-1.370498,-1.488818,-1.389284,-1.496578,-1.461238,-1.51189,-1.463329,-1.524279,-1.568414,-1.460003
Chad,TCD,Rule of Law: Estimate,RL.EST,-1.474162,-1.465991,-1.382527,-1.138757,-1.183333,-1.378202,-1.291439,-1.301453,-1.283379,-1.305166
Chile,CHL,Control of Corruption: Estimate,CC.EST,1.528507,1.581779,1.541496,1.48874,1.280415,1.140084,1.106465,1.039679,1.066971,1.146561
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4525534,0.3311021,0.3637425,0.4475169,0.4334392,0.4131105,0.4171355,0.4273602,0.0079297,0.0706187
Chile,CHL,Regulatory Quality: Estimate,RQ.EST,1.459092,1.538509,1.491449,1.494421,1.345232,1.373064,1.350113,1.335477,1.223731,1.052093
Chile,CHL,Voice and Accountability: Estimate,VA.EST,1.073909,1.076945,1.106285,1.055915,1.004488,0.9956857,1.000417,1.024111,0.9911498,1.016067
Chile,CHL,Government Effectiveness: Estimate,GE.EST,1.247487,1.263929,1.264631,1.161197,1.085782,1.010372,0.9961624,1.07547,1.060289,0.9887357
Chile,CHL,Rule of Law: Estimate,RL.EST,1.365851,1.391818,1.367733,1.433073,1.343957,1.129331,1.149239,1.091852,1.074586,1.067767
China,CHN,Control of Corruption: Estimate,CC.EST,-0.5070884,-0.4357484,-0.3582174,-0.3400132,-0.2820595,-0.2539508,-0.27085,-0.2679587,-0.2951186,-0.0658865
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6020548,-0.5387821,-0.5437899,-0.522584,-0.5502946,-0.499395,-0.2310181,-0.3000233,-0.2566892,-0.291068
China,CHN,Regulatory Quality: Estimate,RQ.EST,-0.2214281,-0.2408196,-0.2879804,-0.2829926,-0.2894387,-0.2644748,-0.1467606,-0.1862563,-0.2445802,-0.0808021
China,CHN,Voice and Accountability: Estimate,VA.EST,-1.637609,-1.637941,-1.631409,-1.616668,-1.660777,-1.559632,-1.503779,-1.463188,-1.628118,-1.648466
China,CHN,Government Effectiveness: Estimate,GE.EST,0.0881574,0.0233264,0.0034887,0.3225908,0.4075751,0.3545941,0.4137717,0.4792704,0.5170006,0.6479592
China,CHN,Rule of Law: Estimate,RL.EST,-0.46481,-0.5428619,-0.5246463,-0.414574,-0.4098733,-0.3345477,-0.2667109,-0.2028825,-0.2746037,-0.0595887
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.2887644,-0.3875085,-0.4050652,-0.3685734,-0.2981308,-0.3241391,-0.3722761,-0.2857142,-0.2363339,-0.181955
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.284656,-1.40181,-1.291972,-1.114594,-1.069147,-0.8824593,-0.7727076,-0.7969317,-0.9495016,-0.6735995
Colombia,COL,Regulatory Quality: Estimate,RQ.EST,0.3592378,0.4006766,0.4028929,0.4962346,0.4654272,0.4020093,0.3411354,0.3176741,0.3965637,0.3171094
Colombia,COL,Voice and Accountability: Estimate,VA.EST,-0.0597142,-0.0639913,-0.0812788,-0.0433162,0.0039271,0.1218224,0.1124623,0.1635418,0.2048455,0.1492503
Colombia,COL,Government Effectiveness: Estimate,GE.EST,0.038838,0.0228525,0.0712129,-0.1009362,-0.0363947,0.0152157,-0.07508,-0.0860052,0.0707119,0.0402886
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.2558111,-0.3538536,-0.4059462,-0.2919965,-0.268497,-0.2789232,-0.3629579,-0.4062347,-0.4168378,-0.4912356
Comoros,COM,Control of Corruption: Estimate,CC.EST,-0.7906046,-0.7833548,-0.7397841,-0.6121734,-0.719177,-0.6657364,-0.6877698,-0.805908,-1.020556,-1.19349
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5527361,-0.452308,-0.2569292,-0.1869102,-0.2327915,0.0357599,0.0361181,-0.3462803,-0.1546992,-0.2917943
Comoros,COM,Regulatory Quality: Estimate,RQ.EST,-1.361312,-1.391064,-1.201662,-1.104208,-1.029055,-1.049556,-1.035068,-1.110248,-1.118452,-1.178481
Comoros,COM,Voice and Accountability: Estimate,VA.EST,-0.373952,-0.4661489,-0.460561,-0.2917461,-0.2911683,-0.2902683,-0.3355786,-0.5005819,-0.7095864,-0.7638819
Comoros,COM,Government Effectiveness: Estimate,GE.EST,-1.760444,-1.550911,-1.589863,-1.674726,-1.522206,-1.552763,-1.559369,-1.62861,-1.669251,-1.593477
Comoros,COM,Rule of Law: Estimate,RL.EST,-1.002896,-1.015717,-0.9368513,-0.8918041,-0.8152714,-0.9987311,-1.051716,-1.071624,-1.086838,-1.199232
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.427505,-1.312143,-1.317955,-1.301038,-1.285472,-1.337154,-1.416593,-1.502247,-1.545593,-1.572393
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.212989,-2.085893,-2.192191,-2.167921,-2.150854,-2.234622,-2.302249,-2.105781,-1.593899,-1.708182
"Congo, Dem. Rep.",COD,Regulatory Quality: Estimate,RQ.EST,-1.521802,-1.489312,-1.233635,-1.362629,-1.34549,-1.323978,-1.463433,-1.4711,-1.50859,-1.540846
"Congo, Dem. Rep.",COD,Voice and Accountability: Estimate,VA.EST,-1.485156,-1.481082,-1.458554,-1.286678,-1.303906,-1.409874,-1.463378,-1.507798,-1.313627,-1.281867
"Congo, Dem. Rep.",COD,Government Effectiveness: Estimate,GE.EST,-1.67924,-1.654982,-1.478182,-1.562044,-1.629395,-1.510926,-1.627224,-1.552124,-1.62692,-1.692743
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,-1.618072,-1.656916,-1.573471,-1.451162,-1.572591,-1.618813,-1.682099,-1.779271,-1.786273,-1.79057
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-1.119156,-1.211168,-1.153706,-1.178814,-1.196223,-1.186817,-1.329081,-1.350381,-1.409202,-1.403427
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3543004,-0.4896899,-0.4750501,-0.3592916,-0.526366,-0.5192695,-0.531724,-0.3484042,-0.8969635,-0.8958732
"Congo, Rep.",COG,Regulatory Quality: Estimate,RQ.EST,-1.26487,-1.359338,-1.333404,-1.214696,-1.195739,-1.165628,-1.327535,-1.330903,-1.299283,-1.431044
"Congo, Rep.",COG,Voice and Accountability: Estimate,VA.EST,-1.107998,-1.155133,-1.11778,-1.108313,-1.016874,-1.160179,-1.121606,-1.197621,-1.279171,-1.290345
"Congo, Rep.",COG,Government Effectiveness: Estimate,GE.EST,-1.195256,-1.174008,-1.156328,-1.110886,-1.022413,-1.096853,-1.196112,-1.211082,-1.387316,-1.434841
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,-1.203082,-1.142955,-1.112874,-1.108712,-1.078594,-1.095829,-1.101178,-1.098704,-1.149737,-1.160379
Cook Islands,COK,Control of Corruption: Estimate,CC.EST,-0.2318449,-0.218857,-0.2185534,..,..,..,..,..,..,..
Cook Islands,COK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,0.8568977,1.064757,1.107087
Cook Islands,COK,Regulatory Quality: Estimate,RQ.EST,-1.169229,-1.139807,-1.159103,..,..,..,..,..,..,..
Cook Islands,COK,Voice and Accountability: Estimate,VA.EST,-0.4071989,-0.4767389,-0.4640228,..,..,..,..,1.196756,1.051479,0.9179072
Cook Islands,COK,Government Effectiveness: Estimate,GE.EST,-0.9730545,-0.9988776,-0.9944172,..,..,..,..,..,..,..
Cook Islands,COK,Rule of Law: Estimate,RL.EST,-0.8820833,-0.9360893,-0.9324832,..,..,..,..,..,..,..
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.6490011,0.6180061,0.6259301,0.7556039,0.7487375,0.7442904,0.5094244,0.5527953,0.7027699,0.7761228
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.508276,0.6384025,0.677918,0.5774182,0.6820255,0.6614283,0.6088256,0.4694642,0.4522929,0.7615439
Costa Rica,CRI,Regulatory Quality: Estimate,RQ.EST,0.4497046,0.5717511,0.5832982,0.5148572,0.5257646,0.4074337,0.3463587,0.4885781,0.4971444,0.4498657
Costa Rica,CRI,Voice and Accountability: Estimate,VA.EST,1.053863,1.08822,1.078483,1.138346,1.151579,1.117966,1.121746,1.10845,1.096336,1.143007
Costa Rica,CRI,Government Effectiveness: Estimate,GE.EST,0.3380955,0.5000104,0.4822477,0.3963144,0.3753253,0.3551873,0.3063277,0.3762068,0.4225595,0.3622126
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.4513466,0.5196617,0.5515915,0.5604205,0.5046431,0.4660165,0.4692508,0.4810215,0.5445495,0.5699124
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-1.012885,-0.8303527,-0.7353741,-0.4191049,-0.4349207,-0.5299415,-0.5267719,-0.5038995,-0.5397315,-0.5265628
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.405808,-1.263461,-1.048724,-1.037161,-0.8325459,-0.9075593,-1.090237,-0.8986894,-1.026046,-0.9764128
Cote d'Ivoire,CIV,Regulatory Quality: Estimate,RQ.EST,-0.8695123,-0.764886,-0.7363843,-0.5945303,-0.504151,-0.3648906,-0.360639,-0.2026825,-0.2433622,-0.2758446
